Event,Key/Mouse,Timestamp
MouseMove,"Move to (1346, 534)",40.924891
MouseMove,"Move to (1346, 535)",40.931599
MouseMove,"Move to (1346, 535)",40.95381
MouseMove,"Move to (1346, 536)",40.962467
MouseMove,"Move to (1347, 537)",40.968657
MouseMove,"Move to (1348, 538)",40.977005
MouseMove,"Move to (1348, 538)",40.98541
MouseMove,"Move to (1349, 539)",40.989839
MouseMove,"Move to (1351, 540)",41.000767
MouseMove,"Move to (1355, 542)",41.008692
MouseMove,"Move to (1362, 543)",41.016862
MouseMove,"Move to (1373, 546)",41.023507
MouseMove,"Move to (1393, 550)",41.030278
MouseMove,"Move to (1422, 556)",41.039869
MouseMove,"Move to (1462, 562)",41.044381
MouseMove,"Move to (1508, 571)",41.056649
MouseMove,"Move to (1557, 577)",41.064056
MouseMove,"Move to (1603, 584)",41.07088
MouseMove,"Move to (1646, 590)",41.079962
MouseMove,"Move to (993, 559)",41.084883
MouseMove,"Move to (1012, 562)",41.096683
MouseMove,"Move to (1020, 563)",41.104919
MouseMove,"Move to (1024, 563)",41.112305
MouseMove,"Move to (1026, 563)",41.167656
MouseMove,"Move to (1026, 563)",41.216675
MouseMove,"Move to (1025, 563)",41.223262
MouseMove,"Move to (1025, 563)",41.230154
MouseMove,"Move to (1024, 563)",41.240037
MouseMove,"Move to (1023, 563)",41.246148
MouseMove,"Move to (1022, 563)",41.252927
MouseMove,"Move to (1020, 562)",41.264715
MouseMove,"Move to (1018, 560)",41.27242
MouseMove,"Move to (1016, 559)",41.28013
MouseMove,"Move to (1014, 557)",41.286997
MouseMove,"Move to (1011, 556)",41.295206
MouseMove,"Move to (1008, 554)",41.299843
MouseMove,"Move to (1004, 552)",41.310217
MouseMove,"Move to (1000, 550)",41.321202
MouseMove,"Move to (996, 546)",41.327792
MouseMove,"Move to (988, 544)",41.334713
MouseMove,"Move to (981, 540)",41.341535
MouseMove,"Move to (972, 536)",41.34999
MouseMove,"Move to (962, 532)",41.360161
MouseMove,"Move to (951, 529)",41.368968
MouseMove,"Move to (939, 525)",41.376986
MouseMove,"Move to (925, 520)",41.385178
MouseMove,"Move to (913, 516)",41.391742
MouseMove,"Move to (903, 514)",41.399937
MouseMove,"Move to (894, 513)",41.406657
MouseMove,"Move to (889, 513)",41.417171
MouseMove,"Move to (887, 513)",41.495183
MouseMove,"Move to (887, 512)",41.50113
MouseMove,"Move to (887, 512)",41.510161
MouseMove,"Move to (889, 511)",41.521871
MouseMove,"Move to (892, 509)",41.53006
MouseMove,"Move to (894, 508)",41.537035
MouseClick,"Pressed Button.left at (894, 508)",41.538091
MouseMove,"Move to (897, 506)",41.545088
MouseMove,"Move to (900, 506)",41.552425
MouseMove,"Move to (904, 504)",41.560841
MouseMove,"Move to (907, 503)",41.568642
MouseMove,"Move to (909, 502)",41.576683
MouseMove,"Move to (912, 501)",41.584919
MouseMove,"Move to (914, 501)",41.593752
MouseMove,"Move to (914, 500)",41.601921
MouseMove,"Move to (915, 500)",41.60894
MouseMove,"Move to (916, 500)",41.617265
MouseMove,"Move to (917, 499)",41.625048
MouseMove,"Move to (917, 499)",41.640091
MouseClick,"Released Button.left at (917, 499)",41.806737
MouseMove,"Move to (918, 499)",41.880288
MouseMove,"Move to (919, 498)",41.897158
MouseMove,"Move to (919, 497)",41.904898
MouseMove,"Move to (919, 497)",41.913333
MouseMove,"Move to (920, 497)",41.921677
MouseMove,"Move to (921, 496)",41.929845
MouseMove,"Move to (921, 495)",41.937619
MouseMove,"Move to (922, 494)",41.945598
MouseMove,"Move to (922, 494)",41.950083
MouseMove,"Move to (924, 493)",41.96032
MouseMove,"Move to (927, 491)",41.96719
MouseMove,"Move to (932, 488)",41.975404
MouseMove,"Move to (941, 485)",41.985718
MouseMove,"Move to (951, 481)",41.99388
MouseMove,"Move to (962, 476)",42.00137
MouseMove,"Move to (973, 469)",42.00885
MouseMove,"Move to (982, 465)",42.014776
MouseMove,"Move to (984, 465)",42.280004
MouseMove,"Move to (986, 465)",42.296374
MouseMove,"Move to (987, 467)",42.299996
MouseMove,"Move to (989, 473)",42.311445
MouseMove,"Move to (991, 477)",42.321394
MouseMove,"Move to (993, 479)",42.330095
MouseMove,"Move to (995, 482)",42.337906
MouseMove,"Move to (996, 484)",42.345193
MouseMove,"Move to (998, 485)",42.350073
MouseMove,"Move to (999, 485)",42.361568
MouseMove,"Move to (1000, 485)",43.217127
MouseMove,"Move to (1000, 486)",43.220238
MouseMove,"Move to (1000, 487)",43.233086
MouseMove,"Move to (1000, 490)",43.241236
MouseMove,"Move to (1001, 493)",43.248987
MouseMove,"Move to (1001, 495)",43.257597
MouseMove,"Move to (1001, 498)",43.263155
MouseMove,"Move to (1001, 501)",43.273051
MouseMove,"Move to (1002, 503)",43.28072
MouseMove,"Move to (1002, 506)",43.289
MouseMove,"Move to (1002, 509)",43.296611
MouseMove,"Move to (1002, 511)",43.300073
MouseMove,"Move to (1002, 514)",43.312723
MouseMove,"Move to (1002, 517)",43.321459
MouseMove,"Move to (1002, 519)",43.328237
MouseMove,"Move to (1002, 522)",43.336879
MouseMove,"Move to (1002, 525)",43.344828
MouseMove,"Move to (1002, 526)",43.353581
MouseMove,"Move to (1002, 529)",43.360107
MouseMove,"Move to (1002, 531)",43.368584
MouseMove,"Move to (1002, 532)",43.377257
MouseMove,"Move to (1002, 534)",43.384664
MouseMove,"Move to (1002, 535)",43.393119
MouseMove,"Move to (1002, 536)",43.401132
MouseMove,"Move to (1002, 537)",43.406481
MouseMove,"Move to (1002, 537)",43.417456
MouseMove,"Move to (1002, 538)",43.424995
MouseMove,"Move to (1002, 539)",43.52299
MouseMove,"Move to (1002, 540)",43.539988
MouseMove,"Move to (1002, 541)",43.550352
MouseMove,"Move to (1002, 542)",43.56025
MouseMove,"Move to (1002, 543)",43.56025
MouseMove,"Move to (1001, 544)",43.576898
MouseMove,"Move to (999, 547)",43.585715
MouseMove,"Move to (998, 549)",43.593124
MouseMove,"Move to (997, 551)",43.600296
MouseMove,"Move to (996, 553)",43.608629
MouseMove,"Move to (995, 556)",43.617097
MouseMove,"Move to (995, 558)",43.625239
MouseMove,"Move to (994, 559)",43.633244
MouseMove,"Move to (994, 561)",43.641189
MouseMove,"Move to (993, 563)",43.64878
MouseMove,"Move to (993, 564)",43.657385
MouseMove,"Move to (993, 566)",43.66237
MouseMove,"Move to (992, 567)",43.681607
MouseMove,"Move to (992, 568)",43.713219
MouseMove,"Move to (992, 569)",43.769603
MouseMove,"Move to (991, 570)",43.772424
MouseMove,"Move to (991, 570)",43.785456
MouseMove,"Move to (990, 571)",43.79348
MouseMove,"Move to (989, 573)",43.801199
MouseMove,"Move to (988, 575)",43.809078
MouseMove,"Move to (988, 576)",43.817511
MouseMove,"Move to (987, 577)",43.820481
MouseMove,"Move to (987, 579)",43.833514
MouseMove,"Move to (986, 581)",43.840615
MouseMove,"Move to (985, 583)",43.847559
MouseMove,"Move to (985, 584)",43.856077
MouseMove,"Move to (984, 586)",43.865201
MouseMove,"Move to (984, 587)",43.872436
MouseMove,"Move to (984, 588)",43.881485
MouseMove,"Move to (983, 589)",43.889155
MouseMove,"Move to (983, 590)",43.897083
MouseMove,"Move to (983, 591)",43.905369
MouseMove,"Move to (983, 593)",43.92212
MouseMove,"Move to (982, 593)",43.933087
MouseMove,"Move to (982, 595)",43.993475
MouseMove,"Move to (981, 596)",44.008757
MouseMove,"Move to (980, 596)",44.010356
MouseMove,"Move to (980, 597)",44.024577
MouseMove,"Move to (980, 598)",44.03084
MouseMove,"Move to (979, 599)",44.042243
MouseMove,"Move to (978, 600)",44.04932
MouseMove,"Move to (977, 601)",44.056179
MouseMove,"Move to (977, 602)",44.064785
MouseMove,"Move to (977, 602)",44.112774
MouseMove,"Move to (976, 603)",44.129005
MouseMove,"Move to (976, 604)",44.140942
MouseMove,"Move to (975, 604)",44.16064
MouseMove,"Move to (975, 604)",44.167023
MouseMove,"Move to (974, 605)",44.208507
MouseMove,"Move to (973, 606)",44.233148
MouseMove,"Move to (972, 607)",44.241318
MouseMove,"Move to (972, 607)",44.248579
MouseMove,"Move to (972, 610)",44.257733
MouseMove,"Move to (970, 612)",44.265624
MouseMove,"Move to (967, 618)",44.272687
MouseMove,"Move to (964, 622)",44.280094
MouseMove,"Move to (961, 628)",44.288582
MouseMove,"Move to (957, 634)",44.296642
MouseMove,"Move to (955, 638)",44.301609
MouseMove,"Move to (954, 641)",44.313548
MouseMove,"Move to (954, 642)",44.320383
MouseMove,"Move to (953, 643)",44.41714
MouseMove,"Move to (952, 644)",44.424378
MouseMove,"Move to (950, 646)",44.432415
MouseMove,"Move to (948, 649)",44.43975
MouseMove,"Move to (946, 653)",44.446587
MouseMove,"Move to (943, 657)",44.453636
MouseMove,"Move to (941, 660)",44.465608
MouseMove,"Move to (940, 662)",44.47308
MouseMove,"Move to (939, 664)",44.480858
MouseMove,"Move to (938, 664)",44.487391
MouseMove,"Move to (937, 665)",44.600015
MouseMove,"Move to (937, 666)",44.605226
MouseMove,"Move to (937, 667)",44.632966
MouseMove,"Move to (937, 667)",44.688063
MouseMove,"Move to (941, 667)",44.695858
MouseMove,"Move to (947, 667)",44.701906
MouseMove,"Move to (960, 667)",44.709912
MouseMove,"Move to (981, 667)",44.720205
MouseMove,"Move to (1008, 667)",44.729272
MouseMove,"Move to (1045, 667)",44.737559
MouseMove,"Move to (1089, 667)",44.744513
MouseMove,"Move to (1130, 667)",44.752909
MouseMove,"Move to (1168, 667)",44.760854
MouseMove,"Move to (1198, 667)",44.768999
MouseMove,"Move to (1223, 666)",44.774982
MouseMove,"Move to (1238, 663)",44.783167
MouseMove,"Move to (1250, 662)",44.793459
MouseMove,"Move to (1255, 662)",44.800867
MouseMove,"Move to (1258, 661)",44.8085
MouseMove,"Move to (1260, 660)",44.820318
MouseMove,"Move to (1261, 659)",44.833505
MouseMove,"Move to (1261, 659)",44.841281
MouseMove,"Move to (1262, 658)",44.847929
MouseMove,"Move to (1263, 656)",44.855131
MouseMove,"Move to (1263, 656)",44.86184
MouseMove,"Move to (1264, 655)",44.870131
MouseMove,"Move to (1265, 654)",44.879951
MouseMove,"Move to (1265, 654)",44.944903
MouseMove,"Move to (1265, 655)",44.960218
KeyPress,w,44.973022
MouseMove,"Move to (1266, 655)",45.097506
MouseMove,"Move to (1266, 655)",45.104789
MouseMove,"Move to (1267, 655)",45.113097
MouseMove,"Move to (1268, 655)",45.121237
MouseMove,"Move to (1269, 655)",45.129159
MouseMove,"Move to (1270, 655)",45.136033
MouseMove,"Move to (1271, 655)",45.160298
MouseMove,"Move to (1271, 655)",45.222938
MouseMove,"Move to (1272, 654)",45.240075
MouseMove,"Move to (1273, 653)",45.246057
MouseMove,"Move to (1273, 653)",45.31337
MouseMove,"Move to (1274, 653)",45.320269
MouseMove,"Move to (1275, 653)",45.328396
MouseMove,"Move to (1276, 653)",45.337271
MouseMove,"Move to (1277, 653)",45.344834
MouseMove,"Move to (1279, 653)",45.352841
MouseMove,"Move to (1281, 653)",45.362
MouseMove,"Move to (1286, 653)",45.369282
MouseMove,"Move to (1293, 653)",45.377405
MouseMove,"Move to (1303, 653)",45.385416
MouseMove,"Move to (1313, 652)",45.393125
MouseMove,"Move to (1325, 651)",45.400286
MouseMove,"Move to (1337, 650)",45.406902
MouseMove,"Move to (1349, 647)",45.416973
MouseMove,"Move to (1363, 644)",45.424236
MouseMove,"Move to (1376, 644)",45.432346
MouseMove,"Move to (1391, 643)",45.440604
MouseMove,"Move to (1404, 643)",45.448616
MouseMove,"Move to (1416, 643)",45.457538
MouseMove,"Move to (1424, 643)",45.46525
MouseMove,"Move to (1431, 643)",45.472923
MouseMove,"Move to (1436, 643)",45.479897
KeyPress,w,45.486922
MouseMove,"Move to (1441, 643)",45.486922
MouseMove,"Move to (1445, 643)",45.493953
MouseMove,"Move to (1448, 643)",45.503353
KeyPress,w,45.508123
MouseMove,"Move to (1450, 643)",45.510139
MouseMove,"Move to (1452, 643)",45.520236
MouseMove,"Move to (1454, 642)",45.528384
MouseMove,"Move to (1456, 642)",45.535818
KeyPress,w,45.54278
MouseMove,"Move to (1459, 642)",45.54278
MouseMove,"Move to (1462, 641)",45.550296
MouseMove,"Move to (1465, 640)",45.560236
MouseMove,"Move to (1467, 639)",45.56958
MouseMove,"Move to (1470, 637)",45.576948
KeyPress,w,45.577583
MouseMove,"Move to (1473, 636)",45.584239
MouseMove,"Move to (1476, 635)",45.591178
MouseMove,"Move to (1478, 633)",45.600153
KeyPress,w,45.606854
MouseMove,"Move to (1480, 631)",45.609932
MouseMove,"Move to (1483, 629)",45.616673
MouseMove,"Move to (1486, 628)",45.623351
MouseMove,"Move to (1487, 627)",45.63328
MouseMove,"Move to (1489, 626)",45.640859
KeyPress,w,45.646905
MouseMove,"Move to (1491, 626)",45.646905
MouseMove,"Move to (1493, 625)",45.653535
MouseMove,"Move to (1494, 624)",45.660378
MouseMove,"Move to (1496, 623)",45.670174
KeyPress,w,45.674019
MouseMove,"Move to (1497, 623)",45.681178
MouseMove,"Move to (1498, 621)",45.688176
MouseMove,"Move to (1499, 621)",45.695107
MouseMove,"Move to (1501, 621)",45.70178
KeyPress,w,45.710222
MouseMove,"Move to (1502, 620)",45.710222
MouseMove,"Move to (1504, 620)",45.720159
MouseMove,"Move to (1506, 619)",45.725889
MouseMove,"Move to (1509, 618)",45.737279
KeyPress,w,45.741804
MouseMove,"Move to (1513, 617)",45.744648
MouseMove,"Move to (1518, 617)",45.753288
MouseMove,"Move to (1525, 617)",45.760606
MouseMove,"Move to (1535, 617)",45.766234
KeyPress,w,45.77185
MouseMove,"Move to (1549, 617)",45.77185
MouseMove,"Move to (1562, 617)",45.785201
MouseMove,"Move to (1577, 617)",45.79209
MouseMove,"Move to (1593, 617)",45.799999
KeyPress,w,45.807132
MouseMove,"Move to (1607, 617)",45.809777
MouseMove,"Move to (1620, 617)",45.815534
MouseMove,"Move to (1631, 617)",45.821117
MouseMove,"Move to (967, 552)",45.830203
MouseMove,"Move to (973, 551)",45.841133
KeyPress,w,45.841133
MouseMove,"Move to (977, 550)",45.848995
MouseMove,"Move to (980, 549)",45.8547
MouseMove,"Move to (981, 548)",45.861621
MouseMove,"Move to (984, 547)",45.869909
KeyPress,w,45.875561
MouseMove,"Move to (987, 545)",45.880072
MouseMove,"Move to (990, 544)",45.889323
MouseMove,"Move to (993, 544)",45.896863
MouseMove,"Move to (997, 542)",45.905124
KeyPress,w,45.906122
MouseMove,"Move to (1003, 540)",45.913248
MouseMove,"Move to (1008, 539)",45.921158
MouseMove,"Move to (1015, 538)",45.929054
KeyPress,w,45.935323
MouseMove,"Move to (1024, 535)",45.935323
MouseMove,"Move to (1034, 534)",45.94514
MouseMove,"Move to (1046, 531)",45.95243
MouseMove,"Move to (1060, 529)",45.960376
KeyPress,w,45.968118
MouseMove,"Move to (1072, 527)",45.970132
MouseMove,"Move to (1084, 525)",45.974897
MouseMove,"Move to (1094, 523)",45.981379
MouseMove,"Move to (1103, 521)",45.992976
MouseMove,"Move to (1110, 520)",46.000304
KeyPress,w,46.007489
MouseMove,"Move to (1117, 517)",46.010007
MouseMove,"Move to (1121, 516)",46.014725
MouseMove,"Move to (1123, 515)",46.024962
MouseMove,"Move to (1125, 514)",46.030239
KeyPress,w,46.036263
MouseMove,"Move to (1127, 513)",46.039775
MouseMove,"Move to (1129, 512)",46.049359
MouseMove,"Move to (1130, 510)",46.055953
MouseMove,"Move to (1133, 509)",46.063394
KeyPress,w,46.070061
MouseMove,"Move to (1137, 508)",46.070494
MouseMove,"Move to (1141, 507)",46.079989
MouseMove,"Move to (1150, 505)",46.085282
MouseMove,"Move to (1158, 504)",46.09754
MouseMove,"Move to (1168, 502)",46.104783
KeyPress,w,46.104783
MouseMove,"Move to (1177, 502)",46.113088
MouseMove,"Move to (1185, 502)",46.120059
MouseMove,"Move to (1194, 502)",46.125644
MouseMove,"Move to (1199, 502)",46.132219
KeyPress,w,46.139935
MouseMove,"Move to (1201, 502)",46.139935
MouseClick,"Pressed Button.left at (1201, 502)",46.153099
MouseMove,"Move to (1203, 501)",46.160522
KeyPress,w,46.167081
MouseMove,"Move to (1204, 501)",46.167081
MouseMove,"Move to (1205, 501)",46.174658
MouseMove,"Move to (1205, 501)",46.181182
MouseMove,"Move to (1207, 501)",46.190058
MouseMove,"Move to (1208, 501)",46.201698
KeyPress,w,46.202371
MouseMove,"Move to (1211, 501)",46.209657
MouseMove,"Move to (1215, 501)",46.216722
MouseMove,"Move to (1218, 501)",46.225078
MouseMove,"Move to (1220, 500)",46.231753
KeyPress,w,46.238584
MouseMove,"Move to (1223, 498)",46.240103
MouseMove,"Move to (1225, 496)",46.24597
MouseMove,"Move to (1228, 494)",46.252215
MouseMove,"Move to (1231, 491)",46.265622
MouseMove,"Move to (1232, 488)",46.271974
KeyPress,w,46.279032
MouseMove,"Move to (1235, 484)",46.28054
MouseMove,"Move to (1237, 482)",46.285555
MouseMove,"Move to (1239, 479)",46.294584
KeyPress,w,46.29992
MouseMove,"Move to (1241, 476)",46.305581
MouseMove,"Move to (1242, 474)",46.312879
MouseMove,"Move to (1243, 473)",46.320549
MouseMove,"Move to (1244, 471)",46.328313
KeyPress,w,46.335334
MouseMove,"Move to (1244, 470)",46.337388
MouseMove,"Move to (1245, 469)",46.345438
MouseMove,"Move to (1247, 469)",46.352182
MouseMove,"Move to (1249, 467)",46.361165
MouseMove,"Move to (1256, 463)",46.370065
KeyPress,w,46.370065
MouseMove,"Move to (1270, 459)",46.377388
MouseMove,"Move to (1299, 451)",46.385073
MouseMove,"Move to (1356, 439)",46.393319
MouseMove,"Move to (1430, 424)",46.400816
KeyPress,w,46.405791
MouseMove,"Move to (1507, 406)",46.408149
MouseMove,"Move to (1581, 385)",46.417039
MouseMove,"Move to (1645, 365)",46.425251
MouseMove,"Move to (1012, 532)",46.43337
KeyPress,w,46.439899
MouseMove,"Move to (1042, 514)",46.439899
MouseMove,"Move to (1055, 503)",46.444988
MouseMove,"Move to (1060, 494)",46.452091
MouseMove,"Move to (1063, 483)",46.45998
MouseMove,"Move to (1064, 473)",46.473672
KeyPress,w,46.473672
MouseMove,"Move to (1064, 462)",46.481124
MouseMove,"Move to (1065, 448)",46.489153
KeyPress,w,46.496258
MouseMove,"Move to (1067, 433)",46.498274
MouseMove,"Move to (1073, 413)",46.503852
MouseMove,"Move to (1086, 387)",46.510827
MouseMove,"Move to (1105, 363)",46.520723
MouseMove,"Move to (1134, 336)",46.528038
MouseMove,"Move to (1171, 309)",46.535414
KeyPress,w,46.542199
MouseMove,"Move to (1224, 283)",46.542199
MouseMove,"Move to (1279, 264)",46.550335
KeyPress,a,46.550335
MouseMove,"Move to (1346, 247)",46.559875
MouseMove,"Move to (1416, 231)",46.569473
MouseMove,"Move to (1492, 224)",46.577218
MouseMove,"Move to (1035, 548)",46.585269
MouseMove,"Move to (1103, 545)",46.593278
MouseMove,"Move to (1164, 545)",46.600762
MouseMove,"Move to (1215, 545)",46.607194
MouseMove,"Move to (1253, 546)",46.613414
MouseMove,"Move to (1285, 550)",46.619945
MouseMove,"Move to (1312, 557)",46.63271
MouseMove,"Move to (1336, 564)",46.639827
MouseClick,"Released Button.left at (1336, 564)",46.639827
MouseMove,"Move to (1358, 575)",46.646552
MouseMove,"Move to (1382, 589)",46.653197
MouseMove,"Move to (1409, 606)",46.660709
MouseMove,"Move to (1436, 624)",46.67352
MouseMove,"Move to (1466, 642)",46.680709
MouseMove,"Move to (1490, 659)",46.687838
MouseMove,"Move to (1511, 672)",46.695762
MouseMove,"Move to (1528, 685)",46.703441
MouseMove,"Move to (1541, 695)",46.709998
MouseMove,"Move to (1552, 703)",46.720204
KeyPress,d,46.72354
MouseMove,"Move to (1559, 709)",46.72354
MouseMove,"Move to (1567, 716)",46.736791
MouseMove,"Move to (1573, 723)",46.743929
MouseMove,"Move to (1577, 729)",46.750372
MouseMove,"Move to (1580, 733)",46.760311
MouseMove,"Move to (1582, 738)",46.764924
MouseMove,"Move to (1584, 742)",46.772695
MouseMove,"Move to (1585, 744)",46.78468
MouseMove,"Move to (1585, 747)",46.792606
MouseMove,"Move to (1585, 750)",46.799886
MouseMove,"Move to (1585, 752)",46.808972
MouseMove,"Move to (1585, 754)",46.817275
MouseMove,"Move to (1585, 756)",46.824156
MouseMove,"Move to (1585, 757)",46.833254
MouseMove,"Move to (1585, 759)",46.840785
MouseMove,"Move to (1585, 757)",46.896823
MouseMove,"Move to (1585, 753)",46.90338
MouseMove,"Move to (1586, 750)",46.910888
MouseMove,"Move to (1588, 745)",46.920055
MouseMove,"Move to (1590, 741)",46.926025
MouseMove,"Move to (1593, 738)",46.9316
MouseMove,"Move to (1597, 736)",46.945371
MouseMove,"Move to (1600, 736)",46.952522
MouseClick,"Pressed Button.left at (1600, 736)",46.952522
MouseMove,"Move to (1603, 735)",46.960613
MouseMove,"Move to (1605, 735)",46.96902
MouseMove,"Move to (1608, 735)",46.976016
